account_id,customer_id,account_type,account_number,branch_id,balance,currency,status,interest_rate,opened_date,last_activity_date
ACC-603793,501386,savings,2282-9587-9729-6025,BR-0072,70389.88,USD,active,2.3036,2019-06-28,2021-04-28
ACC-603794,501290,checking,1205-1982-2247-0504,BR-0008,21705.42,USD,active,0.0689,2023-09-11,2025-05-07
ACC-603795,501725,checking,8553-5632-6680-5935,BR-0141,40790.71,USD,active,0.388,2022-03-20,2022-11-06
ACC-603796,501326,money_market,3325-2988-8652-7136,BR-0020,348753.17,USD,frozen,4.5681,2019-03-26,2019-08-02
ACC-603797,500937,checking,8431-0122-1420-7804,BR-0118,34418.3,USD,dormant,0.1475,2025-06-01,2025-06-14
ACC-603798,500669,checking,1102-7655-9573-2641,BR-0133,49131.03,USD,active,0.4169,2021-06-06,2023-01-08
ACC-603799,502939,checking,0087-7804-3796-6199,BR-0035,28284.6,USD,active,0.3038,2024-07-02,2025-08-09
ACC-603800,501023,checking,9799-0553-6716-6034,BR-0039,45252.29,USD,closed,0.3299,2024-11-19,2025-12-05
ACC-603801,500360,money_market,0962-4589-1279-6872,BR-0188,141146.01,USD,dormant,2.1808,2021-05-26,2021-06-18
ACC-603802,501691,cd,8308-7916-0275-8748,BR-0146,237375.51,USD,active,3.0881,2024-05-30,2024-10-10
ACC-603803,502726,checking,4896-7520-9613-3806,BR-0130,14425.98,USD,active,0.1279,2024-01-22,2025-05-23
ACC-603804,500370,checking,0973-0152-4585-2704,BR-0041,17636.03,USD,dormant,0.4523,2021-09-24,2022-05-19
ACC-603805,500210,savings,4849-5658-4150-2189,BR-0121,131034.45,USD,active,4.5963,2022-11-02,2024-01-20
ACC-603806,502330,money_market,6882-4371-7774-8182,BR-0200,196384.03,USD,active,1.4279,2023-05-21,2025-01-31
ACC-603807,501459,checking,1614-9237-0533-2850,BR-0066,47883.79,USD,active,0.4909,2023-08-26,2025-06-17
ACC-603808,502993,savings,5899-2639-6540-9157,BR-0016,180371.35,USD,dormant,1.5324,2020-11-27,2020-12-06
ACC-603809,500851,checking,7067-5950-5301-5646,BR-0002,890.5,USD,active,0.2712,2025-01-05,2025-11-16
ACC-603810,500843,savings,9793-2008-5136-8903,BR-0030,182750.85,USD,active,2.686,2021-12-15,2022-04-24
ACC-603811,502260,savings,1818-6557-2149-9546,BR-0166,165764.31,USD,active,1.0538,2023-06-24,2025-06-02
ACC-603812,502798,checking,5131-7650-2985-7555,BR-0130,35119.44,USD,active,0.3305,2019-07-27,2020-12-11
ACC-603813,500516,checking,5635-5137-2539-2140,BR-0138,23322.33,USD,active,0.3772,2023-08-23,2024-06-11
ACC-603814,502175,savings,6053-8454-7351-7970,BR-0196,97528.0,USD,active,3.5566,2021-08-12,2022-04-01
ACC-603815,502646,savings,5702-2324-3553-1421,BR-0198,190148.82,USD,active,0.64,2021-05-10,2022-04-15
ACC-603816,500947,savings,6483-1171-4448-5225,BR-0107,63461.78,USD,active,3.4894,2020-12-12,2022-11-28
ACC-603817,501914,money_market,9002-9273-9371-5545,BR-0106,411888.53,USD,frozen,2.4816,2023-09-02,2023-10-15
ACC-603818,502024,checking,6065-4148-6019-5889,BR-0108,26832.01,USD,active,0.2649,2021-07-30,2022-05-20
ACC-603819,501678,savings,1613-5550-2603-2264,BR-0071,18254.41,USD,dormant,4.9182,2022-10-12,2023-10-24
ACC-603820,500804,savings,6400-4891-4846-6859,BR-0059,161935.68,USD,dormant,4.8801,2024-06-24,2025-06-10
ACC-603821,502611,checking,8149-1829-5512-8616,BR-0004,42262.25,USD,active,0.2945,2019-11-17,2020-08-08
ACC-603822,502290,money_market,6719-8443-0319-4044,BR-0006,488971.35,USD,active,1.3358,2022-01-25,2022-08-21
ACC-603823,501186,savings,9152-6685-7186-4074,BR-0136,148738.22,USD,active,2.6496,2021-10-29,2022-09-01
ACC-603824,500991,savings,9094-3531-3160-8392,BR-0088,132504.85,USD,active,3.178,2023-08-01,2024-12-24
ACC-603825,501445,checking,4849-6844-8177-3446,BR-0159,13170.92,USD,active,0.2243,2022-12-29,2023-07-04
ACC-603826,502882,savings,7854-5145-2881-4010,BR-0041,178077.62,USD,closed,3.9904,2021-03-09,2021-10-12
ACC-603827,502272,savings,8406-3975-5080-7610,BR-0124,150142.12,USD,active,4.9115,2019-02-15,2019-12-28
ACC-603828,500475,checking,4031-1511-0420-0207,BR-0165,26256.87,USD,active,0.3812,2025-09-27,2025-10-10
ACC-603829,502856,money_market,8922-0866-1755-9943,BR-0106,150042.34,USD,active,4.3806,2021-01-24,2021-03-31
ACC-603830,500614,savings,1878-0334-3965-8979,BR-0168,168299.31,USD,frozen,4.5237,2019-01-05,2020-12-28
ACC-603831,502510,cd,2810-1322-7809-0626,BR-0013,162000.34,USD,active,5.1931,2025-07-29,2025-10-18
ACC-603832,500477,checking,9910-8050-8446-1174,BR-0164,13559.9,USD,active,0.328,2020-12-29,2022-10-09
ACC-603833,502778,checking,2171-6650-4621-8863,BR-0155,46911.35,USD,active,0.3961,2019-04-28,2020-12-15
ACC-603834,500274,checking,5410-9222-7580-2043,BR-0034,18700.98,USD,dormant,0.1036,2020-09-03,2022-04-29
ACC-603835,502953,checking,1066-6792-3564-9676,BR-0066,23210.25,USD,closed,0.3478,2024-03-18,2024-04-01
ACC-603836,500055,checking,4473-1080-3365-7117,BR-0168,47257.11,USD,dormant,0.0606,2023-01-04,2023-03-21
ACC-603837,500787,money_market,0602-6228-5818-3844,BR-0094,334994.79,USD,active,1.1175,2019-05-08,2019-12-20
ACC-603838,501057,savings,7251-5376-7557-2230,BR-0132,64419.58,USD,active,2.1301,2021-01-04,2021-10-21
ACC-603839,500955,savings,3494-9995-2433-2675,BR-0009,61921.93,USD,active,0.9572,2023-12-17,2025-11-02
ACC-603840,501035,checking,7034-0861-6172-5024,BR-0110,39025.13,USD,dormant,0.0341,2019-07-18,2020-05-16
ACC-603841,502605,money_market,4586-7948-9241-1746,BR-0032,71298.23,USD,dormant,2.7404,2022-01-01,2023-09-03
ACC-603842,501968,cd,2860-1801-0191-8770,BR-0182,68792.53,USD,frozen,5.57,2024-05-30,2025-06-28
ACC-603843,500476,checking,8976-5713-3027-3504,BR-0199,7526.93,USD,active,0.3909,2023-03-06,2023-08-14
ACC-603844,502183,money_market,8699-1428-5808-1448,BR-0151,338551.9,USD,active,4.7014,2024-10-20,2024-11-27
ACC-603845,502711,savings,7033-8360-8441-0297,BR-0189,42034.81,USD,frozen,4.0292,2023-03-11,2024-07-22
ACC-603846,502976,savings,8149-7868-4337-8644,BR-0157,174359.89,USD,active,3.1574,2025-03-28,2025-08-13
ACC-603847,502006,savings,5376-4745-8205-1014,BR-0100,126366.19,USD,active,0.9667,2024-01-23,2025-10-14
ACC-603848,502299,checking,4305-6990-8557-2683,BR-0148,8989.13,USD,active,0.4337,2025-01-09,2025-02-09
ACC-603849,501101,money_market,2335-3252-8227-6855,BR-0149,394834.84,USD,active,2.9612,2024-06-28,2024-10-28
ACC-603850,501827,savings,6326-9924-3599-1391,BR-0051,51756.86,USD,active,1.0054,2020-08-06,2021-03-25
ACC-603851,500131,checking,8582-5552-0514-5938,BR-0095,33528.39,USD,active,0.4984,2021-01-31,2021-11-08
ACC-603852,502063,savings,2565-6270-0558-7872,BR-0098,81587.78,USD,active,1.5732,2024-07-26,2025-02-12
ACC-603853,501276,money_market,1070-5254-6475-0813,BR-0108,73502.9,USD,frozen,1.8268,2019-12-20,2021-01-29
ACC-603854,502165,cd,8723-6833-9867-7734,BR-0044,72761.03,USD,active,5.0857,2022-09-10,2023-05-24
ACC-603855,500872,money_market,4479-8481-1601-6052,BR-0143,391958.31,USD,active,5.4532,2025-07-26,2025-09-21
ACC-603856,502467,savings,0202-2640-1737-9812,BR-0037,157705.7,USD,active,2.136,2021-07-29,2022-02-07
ACC-603857,501729,checking,1049-9554-9038-6330,BR-0105,13833.73,USD,closed,0.2749,2023-04-23,2023-09-28
ACC-603858,500849,checking,3340-9518-4133-6725,BR-0153,8344.59,USD,active,0.03,2023-05-09,2024-11-04
ACC-603859,502443,checking,1505-8848-3863-5541,BR-0200,34204.09,USD,active,0.2843,2025-10-07,2025-10-31
ACC-603860,501054,money_market,4170-2492-4233-1337,BR-0149,288644.19,USD,closed,4.2145,2023-04-03,2023-10-26
ACC-603861,502974,money_market,0652-4857-3079-8971,BR-0147,415118.14,USD,active,3.2013,2020-12-27,2022-10-23
ACC-603862,500914,savings,6962-1306-6411-5133,BR-0047,128208.69,USD,active,1.0282,2024-08-26,2025-08-08
ACC-603863,500873,checking,7504-1660-8071-8120,BR-0024,43682.18,USD,active,0.4024,2019-06-30,2019-09-27
ACC-603864,501999,checking,7217-1151-9890-9355,BR-0146,29853.44,USD,dormant,0.3628,2023-07-26,2024-06-20
ACC-603865,500264,savings,2771-2324-8050-7626,BR-0121,146132.01,USD,dormant,1.8611,2025-03-16,2025-04-06
ACC-603866,502520,money_market,1031-9671-5529-2033,BR-0121,151690.05,USD,closed,5.0552,2022-03-07,2023-11-22
ACC-603867,500719,savings,3721-3877-8168-1101,BR-0007,68740.93,USD,active,2.0488,2020-04-16,2022-01-05
ACC-603868,501176,cd,5748-3130-0217-1604,BR-0106,15030.65,USD,active,2.5852,2021-01-02,2022-08-29
ACC-603869,502403,checking,6522-5916-9853-8271,BR-0120,43097.77,USD,active,0.184,2019-01-24,2019-03-02
ACC-603870,502798,checking,8241-0027-2561-4889,BR-0116,28085.41,USD,active,0.4795,2025-10-25,2025-12-08
ACC-603871,501642,savings,5966-8161-0495-5131,BR-0038,45284.22,USD,active,4.2883,2020-11-13,2022-03-09
ACC-603872,502796,money_market,7888-0025-4081-9454,BR-0139,134703.86,USD,active,4.5522,2023-06-20,2025-01-13
ACC-603873,502060,savings,0530-8759-6051-5868,BR-0124,179556.22,USD,active,3.5873,2025-01-11,2025-07-13
ACC-603874,501560,checking,1829-1514-7748-9777,BR-0100,19276.73,USD,active,0.2117,2021-02-15,2021-12-15
ACC-603875,501155,savings,9508-9340-6093-5603,BR-0101,156915.73,USD,closed,0.8947,2024-11-13,2025-01-20
ACC-603876,500308,checking,1188-5347-0861-1515,BR-0039,5084.55,USD,closed,0.4221,2025-08-10,2025-08-13
ACC-603877,502729,savings,5466-2636-1457-1969,BR-0035,169008.73,USD,active,3.4877,2021-06-12,2021-11-21
ACC-603878,501102,cd,9305-2646-2278-5663,BR-0075,4997.07,USD,active,4.3415,2020-05-03,2021-01-20
ACC-603879,502041,money_market,4161-1056-2350-5834,BR-0152,471018.97,USD,active,1.6721,2023-03-14,2023-05-10
ACC-603880,501548,checking,5698-1314-6138-8662,BR-0139,41002.57,USD,active,0.0828,2024-07-12,2025-08-01
ACC-603881,500388,cd,1453-3998-0091-7487,BR-0177,56036.93,USD,active,3.9683,2019-12-17,2021-11-26
ACC-603882,502291,checking,3222-6786-8275-7385,BR-0148,14384.19,USD,dormant,0.0464,2023-08-12,2025-02-04
ACC-603883,501732,checking,9120-6290-6385-7470,BR-0164,46123.93,USD,active,0.3098,2025-10-15,2025-10-19
ACC-603884,502316,checking,4722-1452-1304-5404,BR-0154,42591.49,USD,dormant,0.3991,2023-11-05,2025-04-11
ACC-603885,502999,checking,3343-5761-5141-5092,BR-0077,1216.37,USD,dormant,0.0292,2020-11-18,2022-11-14
ACC-603886,500656,cd,2184-9229-3275-4456,BR-0116,42971.29,USD,active,3.5668,2022-03-16,2023-03-13
ACC-603887,502618,checking,1945-5865-6496-5471,BR-0009,562.33,USD,active,0.1445,2020-05-18,2021-12-24
ACC-603888,501157,savings,4432-1523-6191-4468,BR-0028,76399.5,USD,active,3.7588,2021-03-10,2021-10-29
ACC-603889,501339,savings,4383-7018-2336-9927,BR-0198,60037.99,USD,active,1.8538,2019-08-26,2021-03-12
ACC-603890,501128,cd,5099-7188-7953-1851,BR-0081,3946.18,USD,dormant,2.9467,2024-06-01,2024-08-11
ACC-603891,502695,checking,3728-3585-6434-3191,BR-0102,42848.22,USD,closed,0.2921,2019-12-11,2020-03-21
ACC-603892,500045,savings,1183-5023-3504-0237,BR-0121,128231.75,USD,dormant,4.1499,2021-08-29,2021-12-17
ACC-603893,502091,money_market,6983-8847-9474-7436,BR-0078,348747.62,USD,dormant,4.5712,2019-09-05,2019-12-19
ACC-603894,501873,savings,7171-3967-4378-6838,BR-0026,46675.94,USD,active,4.8862,2021-12-17,2022-07-28
ACC-603895,500557,checking,1051-3298-0762-2068,BR-0198,3769.0,USD,active,0.075,2022-11-23,2023-01-07
ACC-603896,501867,savings,2876-8624-2641-0945,BR-0105,98195.7,USD,dormant,3.9388,2023-01-17,2024-10-28
ACC-603897,502602,savings,7891-7803-4671-6909,BR-0146,155003.89,USD,active,0.8131,2019-07-09,2019-10-25
ACC-603898,500922,money_market,8634-5536-4480-3010,BR-0131,109861.26,USD,frozen,1.7239,2025-05-31,2025-10-09
ACC-603899,500587,cd,0471-8875-4967-4303,BR-0175,149810.35,USD,active,2.3872,2020-11-28,2021-11-04
ACC-603900,501047,checking,8889-8205-0858-7852,BR-0135,22078.76,USD,active,0.2588,2020-06-07,2020-11-05
ACC-603901,501803,cd,6335-5807-3275-0255,BR-0120,144571.11,USD,active,3.7889,2022-10-14,2023-07-05
ACC-603902,500298,cd,1807-3779-5436-8528,BR-0049,29960.61,USD,active,4.346,2023-10-25,2024-03-31
ACC-603903,500995,money_market,9054-6048-5036-9303,BR-0062,342724.88,USD,active,3.8474,2019-01-10,2019-12-27
ACC-603904,500006,savings,1164-0472-2077-5741,BR-0018,62342.76,USD,active,3.8253,2022-04-09,2023-07-03
ACC-603905,501222,savings,7814-2200-5428-8322,BR-0153,66260.7,USD,frozen,4.9164,2023-07-11,2025-04-18
ACC-603906,502661,checking,4499-6228-3729-2847,BR-0186,7292.78,USD,active,0.3853,2021-05-04,2022-10-01
ACC-603907,500013,savings,1395-2097-9747-9596,BR-0001,89479.84,USD,active,4.1062,2022-08-09,2022-11-19
ACC-603908,500346,cd,6451-7051-2447-5773,BR-0054,49679.52,USD,active,3.8387,2025-10-15,2025-12-15
ACC-603909,502621,checking,2017-7031-6672-6346,BR-0031,45347.66,USD,active,0.4784,2020-01-08,2021-06-04
ACC-603910,502187,checking,8663-5535-4562-8145,BR-0146,22084.78,USD,active,0.0272,2022-01-10,2022-09-17
ACC-603911,502021,checking,1359-8971-5683-3231,BR-0188,38583.86,USD,active,0.2315,2020-02-18,2020-07-04
ACC-603912,500640,savings,4086-6377-3617-7977,BR-0060,158810.77,USD,active,4.5046,2019-11-10,2021-07-19
ACC-603913,502969,checking,0309-6475-9503-9520,BR-0190,45167.64,USD,frozen,0.2838,2019-06-24,2021-03-24
ACC-603914,500586,savings,5347-2560-1836-3147,BR-0177,172015.04,USD,active,1.084,2023-01-06,2023-12-09
ACC-603915,500100,savings,5930-9737-7716-0660,BR-0102,122886.86,USD,dormant,2.7537,2023-02-15,2024-11-03
ACC-603916,502605,money_market,4016-4880-5144-7529,BR-0097,95137.07,USD,active,1.3258,2020-03-04,2021-05-24
ACC-603917,502161,checking,5382-2992-6719-9118,BR-0004,47910.83,USD,active,0.2856,2020-01-26,2021-05-24
ACC-603918,500984,savings,7223-0179-7084-1446,BR-0001,32346.4,USD,active,0.8141,2023-11-27,2024-04-07
ACC-603919,501372,checking,4639-3219-4396-9299,BR-0071,14427.56,USD,active,0.2223,2020-08-26,2020-10-24
ACC-603920,501041,checking,3277-1322-2069-9187,BR-0193,8910.37,USD,active,0.4414,2021-10-12,2021-11-15
ACC-603921,502601,cd,1456-9789-8917-4085,BR-0117,189335.44,USD,active,4.8783,2019-03-14,2020-10-08
ACC-603922,501907,checking,2482-5422-8484-4805,BR-0062,10348.8,USD,active,0.4189,2023-03-08,2023-06-23
ACC-603923,501947,savings,3289-5189-4756-1252,BR-0166,112210.16,USD,active,3.8096,2021-04-13,2021-07-01
ACC-603924,500716,money_market,6021-9110-6891-5346,BR-0039,70265.91,USD,frozen,4.9298,2020-03-28,2021-12-05
ACC-603925,502270,checking,4194-4397-8232-5051,BR-0102,47913.25,USD,active,0.356,2020-09-02,2021-11-16
ACC-603926,500614,checking,8597-2435-8828-4421,BR-0169,39051.5,USD,active,0.2023,2024-09-19,2025-09-18
ACC-603927,502922,savings,3509-1714-7973-1570,BR-0183,19856.37,USD,active,2.1946,2019-07-06,2019-11-05
ACC-603928,502144,checking,8385-5870-4685-1964,BR-0187,46476.23,USD,active,0.1632,2020-09-03,2020-12-02
ACC-603929,501357,checking,6383-1391-4588-4886,BR-0006,28820.53,USD,active,0.1208,2022-12-31,2023-05-17
ACC-603930,502040,money_market,6750-2406-0754-4733,BR-0104,497895.23,USD,active,3.0298,2025-06-04,2025-09-30
ACC-603931,502796,savings,4263-3429-5051-4712,BR-0097,98093.39,USD,active,3.9013,2022-01-04,2022-03-27
ACC-603932,500750,money_market,9797-8827-7126-0070,BR-0103,79727.75,USD,dormant,2.1894,2024-01-22,2025-07-09
ACC-603933,500291,cd,8734-5929-5419-1684,BR-0156,217999.51,USD,dormant,2.8123,2020-11-05,2021-11-03
ACC-603934,501690,savings,6315-3419-4067-8909,BR-0126,161707.45,USD,active,0.6974,2020-04-29,2020-10-09
ACC-603935,500800,savings,0102-9440-6964-5146,BR-0017,149738.54,USD,frozen,3.1644,2023-10-10,2024-05-05
ACC-603936,502677,checking,6482-8998-9106-5549,BR-0090,38996.7,USD,active,0.3888,2022-02-03,2023-06-15
ACC-603937,501891,savings,7923-8425-4316-6932,BR-0062,131187.31,USD,active,1.229,2020-12-30,2022-10-02
ACC-603938,501435,money_market,4452-7073-6443-7583,BR-0198,76976.16,USD,active,3.6854,2019-01-01,2020-02-18
ACC-603939,501058,savings,7977-2440-7916-4436,BR-0087,185373.16,USD,active,1.2002,2024-03-01,2024-09-27
ACC-603940,502278,checking,0534-9942-9665-9850,BR-0006,41110.4,USD,active,0.2992,2023-03-21,2024-02-25
ACC-603941,500763,money_market,2051-4090-5044-2188,BR-0130,299550.85,USD,closed,3.6066,2023-01-24,2024-11-10
ACC-603942,501337,checking,8849-4038-0111-5974,BR-0093,38220.27,USD,frozen,0.0892,2023-06-10,2024-01-05
ACC-603943,501011,savings,3591-1079-4093-2308,BR-0100,129738.54,USD,active,4.1762,2020-04-18,2020-05-18
ACC-603944,501127,checking,3437-9168-8735-9798,BR-0084,46666.02,USD,active,0.4065,2025-03-23,2025-11-24
ACC-603945,500822,savings,5521-1524-2924-2205,BR-0039,158156.32,USD,active,3.71,2025-04-21,2025-06-06
ACC-603946,500871,checking,0289-7058-0672-9853,BR-0138,26703.55,USD,dormant,0.0265,2021-08-02,2022-08-13
ACC-603947,501509,savings,6854-8948-0859-0586,BR-0143,89694.72,USD,closed,1.6873,2020-05-19,2022-02-07
ACC-603948,500689,checking,6385-5863-1623-3190,BR-0193,21370.1,USD,active,0.1995,2022-03-05,2024-02-13
ACC-603949,501509,savings,3407-0822-1044-4338,BR-0065,67194.52,USD,active,4.1325,2021-07-14,2022-07-24
ACC-603950,501831,money_market,1933-7408-1051-8004,BR-0131,404221.53,USD,active,4.5338,2024-02-05,2024-05-31
ACC-603951,501526,savings,3390-5398-3633-0660,BR-0072,22713.55,USD,active,3.2352,2022-12-15,2023-09-03
ACC-603952,500349,money_market,6257-8866-5260-3472,BR-0079,176926.2,USD,dormant,1.1753,2021-07-21,2022-03-23
ACC-603953,502853,cd,5462-7032-9163-6864,BR-0081,246314.26,USD,dormant,3.7441,2024-02-15,2024-07-15
ACC-603954,501745,money_market,6513-9787-2009-3198,BR-0048,428401.86,USD,active,2.5941,2023-06-16,2024-06-18
ACC-603955,502204,checking,4855-3861-6124-5530,BR-0100,40442.33,USD,active,0.3335,2019-07-02,2020-12-05
ACC-603956,500370,checking,4926-3123-6417-4328,BR-0083,22129.26,USD,dormant,0.3997,2019-07-22,2019-08-01
ACC-603957,501251,checking,3484-4002-7824-8367,BR-0151,25158.77,USD,active,0.2605,2019-11-25,2021-07-30
ACC-603958,502452,checking,3175-0852-8865-8221,BR-0017,22406.32,USD,closed,0.2114,2021-08-26,2022-01-06
ACC-603959,502482,checking,1280-5461-3578-8475,BR-0105,16245.83,USD,closed,0.075,2022-03-18,2023-09-14
ACC-603960,502427,cd,6927-9425-4918-1307,BR-0125,225471.98,USD,active,5.1547,2025-04-19,2025-10-11
ACC-603961,501049,savings,1152-7582-5258-7582,BR-0091,11914.56,USD,active,4.8521,2019-10-04,2020-06-24
ACC-603962,501202,cd,6616-2255-5556-6408,BR-0069,209671.48,USD,closed,4.3355,2022-12-12,2024-08-08
ACC-603963,502437,checking,6063-3128-0989-0719,BR-0141,32417.04,USD,frozen,0.3018,2020-05-14,2020-06-27
ACC-603964,501783,checking,4112-1248-3889-8902,BR-0089,33143.49,USD,active,0.4056,2023-07-11,2024-08-10
ACC-603965,501946,money_market,7974-5108-6030-2625,BR-0172,89591.48,USD,active,4.2997,2019-11-19,2020-01-07
ACC-603966,502808,cd,8364-8190-7440-0630,BR-0147,19226.94,USD,closed,5.1967,2021-11-05,2023-04-13
ACC-603967,500554,checking,0294-3320-9683-8935,BR-0128,28352.96,USD,dormant,0.194,2021-01-27,2021-08-01
ACC-603968,501440,checking,6603-9394-1582-4975,BR-0043,30530.62,USD,active,0.0946,2019-01-14,2020-12-22
ACC-603969,501495,cd,7459-4857-0007-1673,BR-0002,86939.44,USD,active,5.8304,2024-07-17,2024-07-29
ACC-603970,502052,savings,1174-5487-6589-0014,BR-0048,65227.44,USD,closed,3.58,2023-06-15,2023-11-22
ACC-603971,500677,checking,2010-6891-5112-8847,BR-0139,25767.44,USD,closed,0.3941,2024-10-22,2025-11-27
ACC-603972,502334,checking,3162-8686-7048-2962,BR-0013,23845.99,USD,active,0.1025,2022-10-22,2024-06-28
ACC-603973,502804,savings,3457-6328-3034-5297,BR-0033,174118.24,USD,active,4.305,2024-02-03,2025-09-19
ACC-603974,501573,checking,2876-8193-2773-7004,BR-0054,4145.35,USD,dormant,0.3052,2024-03-02,2024-04-26
ACC-603975,501892,savings,3684-0651-2894-9950,BR-0166,93859.78,USD,active,1.7632,2023-05-09,2025-05-06
ACC-603976,500015,checking,3159-2421-1867-5572,BR-0037,1733.68,USD,active,0.0527,2019-05-09,2019-09-24
ACC-603977,501306,cd,4524-6381-4272-6829,BR-0100,36397.84,USD,active,3.518,2021-04-27,2022-10-05
ACC-603978,501685,cd,0295-2306-5413-7578,BR-0109,3492.78,USD,active,3.4913,2019-06-17,2020-09-10
ACC-603979,501693,cd,1472-9790-3719-3282,BR-0013,62703.0,USD,dormant,2.1573,2020-05-03,2020-08-27
ACC-603980,500344,money_market,1037-5164-6386-9353,BR-0044,246352.67,USD,dormant,3.0543,2021-04-11,2022-09-15
ACC-603981,501663,money_market,7324-3708-1723-8412,BR-0037,292069.73,USD,active,2.0056,2021-03-31,2023-02-26
ACC-603982,502731,checking,9398-2669-3255-4417,BR-0111,17189.63,USD,active,0.2738,2020-06-19,2021-11-21
ACC-603983,501089,savings,0807-4141-6368-5641,BR-0172,65834.93,USD,closed,2.0111,2023-11-06,2024-07-18
ACC-603984,501528,money_market,8465-6771-3203-0869,BR-0181,114287.35,USD,active,1.0212,2024-11-12,2025-06-26
ACC-603985,500910,savings,8208-8596-9781-7336,BR-0019,15847.7,USD,active,4.4407,2022-06-07,2022-11-05
ACC-603986,502429,checking,6993-6554-4318-1576,BR-0097,38384.38,USD,dormant,0.3783,2024-06-25,2024-10-20
ACC-603987,500945,savings,2701-1785-1918-0056,BR-0140,78472.74,USD,closed,4.4767,2024-08-23,2025-12-23
ACC-603988,502755,checking,0528-5521-6079-9622,BR-0035,37399.15,USD,active,0.1817,2024-11-06,2025-01-18
ACC-603989,502139,checking,9699-3366-2389-4587,BR-0037,26083.73,USD,active,0.2204,2024-12-17,2025-03-12
ACC-603990,502716,checking,0853-7154-2766-9793,BR-0200,8334.63,USD,active,0.1363,2022-02-12,2023-03-14
ACC-603991,500009,savings,8086-2260-5174-8697,BR-0123,111001.13,USD,active,1.9887,2020-03-09,2021-02-08
ACC-603992,502942,savings,0641-0644-5624-9314,BR-0125,72542.65,USD,active,4.7527,2025-12-07,2025-12-08
ACC-603993,501339,checking,4353-3907-8010-5139,BR-0134,11010.82,USD,active,0.0941,2020-07-14,2021-02-02
ACC-603994,502362,cd,9423-6108-2599-5989,BR-0105,137171.62,USD,active,3.9262,2021-05-09,2022-07-03
ACC-603995,501013,money_market,7443-6441-5738-9491,BR-0187,439270.02,USD,active,3.16,2025-02-14,2025-03-16
ACC-603996,502251,savings,1619-6025-0421-5552,BR-0180,104920.86,USD,active,3.0194,2025-11-13,2025-11-17
ACC-603997,502970,checking,4911-3577-8330-9952,BR-0091,7373.86,USD,active,0.1251,2022-04-20,2022-07-04
ACC-603998,500658,savings,6888-0090-1917-7127,BR-0195,84109.39,USD,active,2.5689,2023-07-20,2023-12-12
ACC-603999,501775,savings,1584-9980-6005-8333,BR-0131,60291.11,USD,active,0.6998,2019-07-14,2021-01-16
ACC-604000,502985,savings,8198-6240-8627-8141,BR-0050,92332.51,USD,active,0.9338,2021-11-14,2022-03-16
ACC-604001,500999,checking,0443-1209-0626-7889,BR-0166,7833.8,USD,active,0.0126,2024-11-30,2025-12-22
ACC-604002,501949,savings,4843-3165-0489-4361,BR-0055,37041.6,USD,closed,0.5312,2025-07-11,2025-11-12
ACC-604003,500448,savings,3391-5982-2055-0294,BR-0136,48265.95,USD,frozen,4.7881,2022-10-17,2023-09-01
ACC-604004,502188,checking,3964-0335-8562-6925,BR-0038,30515.59,USD,active,0.1422,2024-07-28,2025-01-13
ACC-604005,501672,cd,9354-6382-7665-1759,BR-0139,139421.58,USD,dormant,2.2225,2019-04-14,2020-08-17
ACC-604006,500548,checking,5849-3995-0604-8334,BR-0132,38559.46,USD,active,0.3875,2025-02-09,2025-12-23
ACC-604007,502985,money_market,1948-4180-6013-9114,BR-0037,363038.74,USD,closed,1.1829,2025-11-04,2025-12-20
ACC-604008,502097,money_market,0646-0620-7912-2905,BR-0192,59847.02,USD,active,3.8537,2019-07-27,2021-05-17
ACC-604009,500187,cd,3040-8282-2390-5475,BR-0024,181047.07,USD,active,5.1647,2019-12-30,2020-03-01
ACC-604010,502475,checking,4646-4760-9500-0865,BR-0163,20992.38,USD,active,0.3284,2025-02-09,2025-04-10
ACC-604011,502278,cd,1173-3311-8709-3340,BR-0135,173906.16,USD,active,2.7639,2021-04-23,2021-08-02
ACC-604012,502348,checking,2144-9182-7708-4471,BR-0190,27937.89,USD,active,0.3283,2021-09-18,2022-08-13
ACC-604013,501976,checking,1274-4342-8932-9436,BR-0047,10788.98,USD,closed,0.1709,2024-07-28,2025-10-29
ACC-604014,500004,savings,1631-1053-3121-0511,BR-0060,186014.95,USD,frozen,0.8379,2025-12-08,2025-12-14
ACC-604015,502260,money_market,3502-7255-1093-5318,BR-0162,322298.93,USD,active,3.7602,2020-03-27,2020-05-08
ACC-604016,500900,money_market,9208-6459-5676-7520,BR-0099,99039.36,USD,active,1.106,2022-03-07,2022-05-02
ACC-604017,502054,savings,3884-7526-3930-5551,BR-0011,147098.18,USD,active,3.6524,2021-10-01,2022-11-17
ACC-604018,501156,savings,2325-9131-0849-8687,BR-0144,160932.11,USD,active,2.9845,2021-03-06,2021-12-13
ACC-604019,501070,money_market,6438-6057-9473-8994,BR-0113,253101.29,USD,active,2.4649,2020-03-18,2022-03-01
ACC-604020,502905,savings,3333-2613-1250-8563,BR-0064,159061.5,USD,active,4.7689,2021-04-03,2021-06-23
ACC-604021,502376,money_market,8942-1841-6972-3752,BR-0131,68569.33,USD,active,3.9298,2022-10-20,2024-06-25
ACC-604022,502330,money_market,8977-5016-1909-9591,BR-0175,5127.44,USD,active,4.9287,2021-07-24,2022-10-12
